client_id	path	sentence	up_votes	down_votes	age	gender	accent
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372553.mp3	Cuanto antes nos mudemos, mejor.	0	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372554.mp3	El necio cree que todo lo sabe.	0	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372555.mp3	El que tiene boca se equivoca.	1	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372556.mp3	Bueno, seguro , mírenlo. Tiene más cosas que un cuchillo del ejército suizo .	0	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372557.mp3	El que espera desespera.	0	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372558.mp3	Bueno, he de seguir reparando mi nave.	1	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372559.mp3	A falta de pan, buenas son tortas.	0	2			
3742c7721f601aebec9fe88e6983b2270335f96658a8e133483569e3237e55cf418e66bc5bd081bd30a914242ba1f3a001b9231b4a7932dff1d0230e58114b43	common_voice_es_18372562.mp3	Ainhoa se acaba de marchar, la enfermedad...	0	2			
37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372903.mp3	Al caballo, antes de ponerle freno, hay que darle educación.	0	2	fourties	male	nortepeninsular
37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372905.mp3	El día que no me afeité, vino a mi casa quien no pensé.	0	2	fourties	male	nortepeninsular
37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372944.mp3	Bien. Ah sí, aquí tengo una nota sin importancia .	1	2	fourties	male	nortepeninsular
37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372990.mp3	Dónde deben ir tan mudados.	1	2	fourties	male	nortepeninsular
37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18373011.mp3	En largos caminos, se conocen los amigos.	1	2	fourties	male	nortepeninsular
37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18373080.mp3	Cuanta más grandeza, más llaneza.	1	2	fourties	male	nortepeninsular
fb6bd75561076e06d5a2423353e298edc58811c1ccf9de3f6674cf53203a95219ead917ac91d5ae6ad8237273ddd994e32c901068b4d274ef638179563ac7d5b	common_voice_es_18373174.mp3	Cuando empezaste a vivir empezaste a morir.	1	2			
fb6bd75561076e06d5a2423353e298edc58811c1ccf9de3f6674cf53203a95219ead917ac91d5ae6ad8237273ddd994e32c901068b4d274ef638179563ac7d5b	common_voice_es_18373180.mp3	El que ríe el último ríe dos veces.	1	2			
589b94147d1d8b40d255cb05e870f708f69690cdbd960f4e54b2a6d44a7e6f86cb00ddb971d8cc46e42a5f12b6476a69e7916d0547c0a6cf3c72848d7d9a27bc	common_voice_es_18373271.mp3	Al pan, pan y al vino, vino.	1	2	twenties	female	
589b94147d1d8b40d255cb05e870f708f69690cdbd960f4e54b2a6d44a7e6f86cb00ddb971d8cc46e42a5f12b6476a69e7916d0547c0a6cf3c72848d7d9a27bc	common_voice_es_18373273.mp3	El parkour está de moda ahora.	1	2	twenties	female	
589b94147d1d8b40d255cb05e870f708f69690cdbd960f4e54b2a6d44a7e6f86cb00ddb971d8cc46e42a5f12b6476a69e7916d0547c0a6cf3c72848d7d9a27bc	common_voice_es_18373277.mp3	El perro está ladrando.	1	2	twenties	female	
589b94147d1d8b40d255cb05e870f708f69690cdbd960f4e54b2a6d44a7e6f86cb00ddb971d8cc46e42a5f12b6476a69e7916d0547c0a6cf3c72848d7d9a27bc	common_voice_es_18373278.mp3	De repente escuchamos un ruido enorme.	0	2	twenties	female	
589b94147d1d8b40d255cb05e870f708f69690cdbd960f4e54b2a6d44a7e6f86cb00ddb971d8cc46e42a5f12b6476a69e7916d0547c0a6cf3c72848d7d9a27bc	common_voice_es_18373279.mp3	A mi amiga Sara, le acaban de robar la mochila.	1	2	twenties	female	
5f682f0dc5d0d9066ead8b8f55ca2f91490b3dfafe0518499c4097c36203c753d2b9507a6b84e22723913403ee650b998aa65f505af95d7d7bb348a42647197d	common_voice_es_18373340.mp3	Al menos podrías haber dejado la galleta.	0	2			
5f682f0dc5d0d9066ead8b8f55ca2f91490b3dfafe0518499c4097c36203c753d2b9507a6b84e22723913403ee650b998aa65f505af95d7d7bb348a42647197d	common_voice_es_18373353.mp3	Arriesgué todo, pero no hubo suerte.	0	3			
5f682f0dc5d0d9066ead8b8f55ca2f91490b3dfafe0518499c4097c36203c753d2b9507a6b84e22723913403ee650b998aa65f505af95d7d7bb348a42647197d	common_voice_es_18373355.mp3	En noviembre tomaremos una castaña que no te la puedes ni imaginar.	1	2			
54cc4584dd28e8def3dbcd401f408b3f026eb01f238a3de57ecae4623f3244e1b2e0119c2f548247c89c0c7b2d38f560c8011c7a661c84ba3071322e8b972ba8	common_voice_es_18375089.mp3	De músico, poeta y loco, todos tenemos un poco.	0	2	twenties	female	
54cc4584dd28e8def3dbcd401f408b3f026eb01f238a3de57ecae4623f3244e1b2e0119c2f548247c89c0c7b2d38f560c8011c7a661c84ba3071322e8b972ba8	common_voice_es_18375090.mp3	En el año mil seiscientos ochenta no había coches.	0	2	twenties	female	
54cc4584dd28e8def3dbcd401f408b3f026eb01f238a3de57ecae4623f3244e1b2e0119c2f548247c89c0c7b2d38f560c8011c7a661c84ba3071322e8b972ba8	common_voice_es_18375091.mp3	Ahora ya no me interesas.	0	2	twenties	female	
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18375810.mp3	El que da primero da dos veces.	0	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18375821.mp3	Aquí mismo en la camioneta. Estoy seguro que está allí .	0	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18375869.mp3	En enero todo el mundo se apunta al gimnasio.	0	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18375873.mp3	En Castilla, nueve meses de invierno y tres de infierno.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18375998.mp3	El casado casa quiere.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18375999.mp3	Aprendiz de mucho, maestro de nada.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18376086.mp3	Con ciertos amigos, no se necesitan enemigos.	0	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18376097.mp3	Debemos salir del puerto enseguida.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18376125.mp3	El contexto de la disputa era peligroso.	1	2	fourties	male	andino
006015274fb2a0e44ffd95b6624a52ebf90b65f3e9beacd08f30f03a2dfb7f04b5007740d80dcfcb7ee2916cf8836311fa9bdc5ab0636ffc36ad14407d75e51b	common_voice_es_18376700.mp3	Asistió a un acto organizado por el Rotary Club.	1	2	thirties	male	andino
21f852ef8a8f20e3f6b6c31a584cd9638326160036bab36a35a109ed03c0d00ab1d56303910044a8630f7994bf7457b2311fad85a87be5b8311c5a1f7252b472	common_voice_es_18376909.mp3	Corazón alegre hace fuego de la nieve.	0	2			
73c0afdb3d8ca28c3255b8997659fb792aaf30fd82e22a9c9e58da59511b3e0853487b9675934b2b0b36b2ce0518f157e9263455927f3319daa0a9d7d6405459	common_voice_es_18378019.mp3	Ahora, otras personas pueden ser un poco más listas que yo.	1	2	thirties	male	caribe
73c0afdb3d8ca28c3255b8997659fb792aaf30fd82e22a9c9e58da59511b3e0853487b9675934b2b0b36b2ce0518f157e9263455927f3319daa0a9d7d6405459	common_voice_es_18378152.mp3	En el peligro, se conoce al amigo.	1	2	thirties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378153.mp3	Bastián tiene una resaca acojonante, pobre.	1	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378169.mp3	Despídete de tu mujer y de tus patatitas.	1	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378180.mp3	El sobrino siempre pagaba las Fantas.	0	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378196.mp3	El consumo de higos se ha estancado, dicen los cooperativistas.	1	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378223.mp3	""" la Dalila "" quizá permanezca en el puerto:"	0	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378224.mp3	Debo reparar mis turbopropulsores.	1	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378225.mp3	Como un ave por el cielo	1	2	fifties	male	caribe
e436e4ceb19abd92ccaa11c413462f16374e8b24a35050980df5c212903ae1ce1d2d9c3f09dac4e487603ef8504b9b9c4fcbfb30fbf9033f65553e7ee855ae5e	common_voice_es_18378228.mp3	En largos caminos, se conocen los amigos.	1	2	fifties	male	caribe
73c0afdb3d8ca28c3255b8997659fb792aaf30fd82e22a9c9e58da59511b3e0853487b9675934b2b0b36b2ce0518f157e9263455927f3319daa0a9d7d6405459	common_voice_es_18378356.mp3	Dime de qué presumes y te diré de lo que careces.	0	2	thirties	male	caribe
73c0afdb3d8ca28c3255b8997659fb792aaf30fd82e22a9c9e58da59511b3e0853487b9675934b2b0b36b2ce0518f157e9263455927f3319daa0a9d7d6405459	common_voice_es_18378439.mp3	Empieza la función. Ya es la hora .	0	2	thirties	male	caribe
74f9a71651b4e306e6d22d9ce3b536122b792f612b7e7cfb8e78b42f70962d7fb4c2cb88344786340a211a72c1f021e36abeefb0557f7b79d7bc547a14cf8b5b	common_voice_es_18378473.mp3	Debería estar estudiando.	0	2	twenties	male	americacentral
74f9a71651b4e306e6d22d9ce3b536122b792f612b7e7cfb8e78b42f70962d7fb4c2cb88344786340a211a72c1f021e36abeefb0557f7b79d7bc547a14cf8b5b	common_voice_es_18378509.mp3	Entonces, tenemos que hacer algo.	0	2	twenties	male	americacentral
74f9a71651b4e306e6d22d9ce3b536122b792f612b7e7cfb8e78b42f70962d7fb4c2cb88344786340a211a72c1f021e36abeefb0557f7b79d7bc547a14cf8b5b	common_voice_es_18378536.mp3	Allá donde fueres, haz lo que vieres.	1	2	twenties	male	americacentral
db12da866713ab80e9120b4e52b7387e593eac1ed668fa91fa82c625a954e8cd41981f3fd682d73ac6907ae944b0dca9a110c0f59802715dcca049c5ee2f5620	common_voice_es_18378736.mp3	En la sala de espera no cabía nadie más.	0	2	twenties	male	
db12da866713ab80e9120b4e52b7387e593eac1ed668fa91fa82c625a954e8cd41981f3fd682d73ac6907ae944b0dca9a110c0f59802715dcca049c5ee2f5620	common_voice_es_18378739.mp3	El que bien te quiere te hará llorar.	1	2	twenties	male	
db12da866713ab80e9120b4e52b7387e593eac1ed668fa91fa82c625a954e8cd41981f3fd682d73ac6907ae944b0dca9a110c0f59802715dcca049c5ee2f5620	common_voice_es_18378740.mp3	En julio haremos una excursión al Possets.	0	2	twenties	male	
db12da866713ab80e9120b4e52b7387e593eac1ed668fa91fa82c625a954e8cd41981f3fd682d73ac6907ae944b0dca9a110c0f59802715dcca049c5ee2f5620	common_voice_es_18378741.mp3	Cuando llegamos a la isla, alquilaremos un coche.	1	2	twenties	male	
da838ae1e7eda75bff268eab00f6d877b2407eea6a7cf5539eb87e755a4d48b98c4c5715cf5463b291815194d7e54d4e6971fe5bae8e3869430ebadf2f03711a	common_voice_es_18379177.mp3	Aspiro a alguien mejor.	1	2	twenties	male	americacentral
da838ae1e7eda75bff268eab00f6d877b2407eea6a7cf5539eb87e755a4d48b98c4c5715cf5463b291815194d7e54d4e6971fe5bae8e3869430ebadf2f03711a	common_voice_es_18379179.mp3	Cuando bailaba sardanas le tintineaban los duros en el bolsillo.	0	2	twenties	male	americacentral
22a954d9a2efa77fbf1db6589fea6a336985367176b832c01e660f6414d4bfce087101467a38055121241f997c8de7688e611a64f86474e4254e8ba28bc147ec	common_voice_es_18379914.mp3	Cualquier otro juguete daría sus partes por ser tú.	0	2			
28b0d707409dedafba3c08b33b28543481b0e111edf05c4952c6b03ca0c612a451f8443e229374f93926bc4b39341ad5f2ed0f66dd38349d5dcc1e291a993abe	common_voice_es_18381261.mp3	El abril, aguas mil	1	2			
28b0d707409dedafba3c08b33b28543481b0e111edf05c4952c6b03ca0c612a451f8443e229374f93926bc4b39341ad5f2ed0f66dd38349d5dcc1e291a993abe	common_voice_es_18381263.mp3	Cada uno es artífice de su ventura.	0	2			
d241c5e64c7248849b05060dd074b13f000ce45f3bb5bb7e6b4d21c85161e26ba8698024b53fe1f9cd87c154b26fb9bd7819e63d761ebd52b85fc15ee70e2653	common_voice_es_18381949.mp3	En España no sólo se habla español.	0	2	twenties	male	centrosurpeninsular
a94a70c29b29497d04084c9a8e54c7ea72b9d6c0fb29bd50bf7df0a5b34d929b7eb576c729053b049344fa2552632ba54759eb5b5eacb687ccc096871fe23858	common_voice_es_18383344.mp3	Dice que no ha sido un accidente.	1	2			
49b74a9b6850af143d804e77eaa7c9d068ece9390a0a73f2c1cd27ad5832d800b9dba2d631ffa552e1b10fa0440d26dc260c81cc92d9d5e1c42d5cf1257a4052	common_voice_es_18383829.mp3	""" la Dalila "" quizá permanezca en el puerto:"	0	2			
49b74a9b6850af143d804e77eaa7c9d068ece9390a0a73f2c1cd27ad5832d800b9dba2d631ffa552e1b10fa0440d26dc260c81cc92d9d5e1c42d5cf1257a4052	common_voice_es_18383831.mp3	El perro del hortelano ni come, ni deja comer a su amo.	0	2			
f2b5651bbd13db12db6fc8d339f7a1145fd45fb40e1159fb6af0494297b30f253c04a0fc8000d6a78bc53400d047d786e761b52c869e66e2462cf3a367e22d34	common_voice_es_18385598.mp3	Dicen que este año el exámen ha sido más difícil que nunca.	0	2	thirties	male	andino
f2b5651bbd13db12db6fc8d339f7a1145fd45fb40e1159fb6af0494297b30f253c04a0fc8000d6a78bc53400d047d786e761b52c869e66e2462cf3a367e22d34	common_voice_es_18385619.mp3	Al que asa dos conejos a la vez, uno se le quema.	1	2	thirties	male	andino
f2b5651bbd13db12db6fc8d339f7a1145fd45fb40e1159fb6af0494297b30f253c04a0fc8000d6a78bc53400d047d786e761b52c869e66e2462cf3a367e22d34	common_voice_es_18385626.mp3	Ainhoa y yo estamos juntos. pues has aguantado mucho,	0	2	thirties	male	andino
6af19f13f5c2cf102ddb27ff2299a93a962d5f0b0af7a19ecc5b13ab3a7f0c66cee41c6f910f240fb3fd2696aaf76a44714502ebd4d54aac5e0b7b3285348574	common_voice_es_18387054.mp3	Aburrirse, es besar a la muerte.	1	2			
6af19f13f5c2cf102ddb27ff2299a93a962d5f0b0af7a19ecc5b13ab3a7f0c66cee41c6f910f240fb3fd2696aaf76a44714502ebd4d54aac5e0b7b3285348574	common_voice_es_18387055.mp3	A perro viejo, no hay quien le enseñe trucos nuevos.	0	2			
6af19f13f5c2cf102ddb27ff2299a93a962d5f0b0af7a19ecc5b13ab3a7f0c66cee41c6f910f240fb3fd2696aaf76a44714502ebd4d54aac5e0b7b3285348574	common_voice_es_18387101.mp3	El chico le dijo a su madre los suspensos.	1	2			
6af19f13f5c2cf102ddb27ff2299a93a962d5f0b0af7a19ecc5b13ab3a7f0c66cee41c6f910f240fb3fd2696aaf76a44714502ebd4d54aac5e0b7b3285348574	common_voice_es_18387119.mp3	En martes ni te cases ni te embarques.	0	2			
d241c5e64c7248849b05060dd074b13f000ce45f3bb5bb7e6b4d21c85161e26ba8698024b53fe1f9cd87c154b26fb9bd7819e63d761ebd52b85fc15ee70e2653	common_voice_es_18387421.mp3	El estímulo neurosensorial no ha tenido la intensidad esperada.	0	2	twenties	male	centrosurpeninsular
4538503a466337f2d967d69fad8b440502f31358bf5eadd67a5b7ccc9dc39f4f98860ab03f7339f84ae197502e70d455a886b522b2e01f59c18e8151ad938743	common_voice_es_18387426.mp3	El arroyo se ha llevado las mesas del restaurante.	1	2			
e92067b1ec0dbf62482c0c390a55c4a2cb6e9f8f042757299d605ce08756d51fc337d4be6988e002bd65c60cdb31e59b6329e797021df820ecd48021acb6a65a	common_voice_es_18387428.mp3	El próximo viernes tendremos los resultados.	1	2			
e7f0a8d7effe99f73af428a81534c8b5321b5cdb4845f837fce402ddf1b18ecdff80d08355c08733745bcb1e0118cc085b59d23a4cdc2cce48a6b5de838448a8	common_voice_es_18390548.mp3	A veces sueño que me caigo de la cama.	0	2			
e7f0a8d7effe99f73af428a81534c8b5321b5cdb4845f837fce402ddf1b18ecdff80d08355c08733745bcb1e0118cc085b59d23a4cdc2cce48a6b5de838448a8	common_voice_es_18390549.mp3	Agua que no has de beber, déjala correr.	1	2			
e7f0a8d7effe99f73af428a81534c8b5321b5cdb4845f837fce402ddf1b18ecdff80d08355c08733745bcb1e0118cc085b59d23a4cdc2cce48a6b5de838448a8	common_voice_es_18390550.mp3	Cada hijo de vecino tiene sus hechos por padrino.	0	2			
e7f0a8d7effe99f73af428a81534c8b5321b5cdb4845f837fce402ddf1b18ecdff80d08355c08733745bcb1e0118cc085b59d23a4cdc2cce48a6b5de838448a8	common_voice_es_18390551.mp3	Bueno... No me gustan los enfrentamientos .	1	2			
f48257c93323e0820746fc5af647de69911f845d1200d7f4eda71868dd8d5a8fbaf8fa5a9fa7ea5bfdb1cd454e968456959313e3c86800da716d3182a3dc149a	common_voice_es_18390722.mp3	Era una app muy útil para los turistas alemanes.	0	2			
734ddf0446a1434c1c8fa312534f8d02b0da204fef3a5291fa2969906a4eccf5d4685989bb0000b31a615fe3b99f1b1b48ed61b1ee8baf1b8af6ea9c135e28e4	common_voice_es_18395094.mp3	El casado casa quiere.	0	2	twenties	male	caribe
734ddf0446a1434c1c8fa312534f8d02b0da204fef3a5291fa2969906a4eccf5d4685989bb0000b31a615fe3b99f1b1b48ed61b1ee8baf1b8af6ea9c135e28e4	common_voice_es_18395097.mp3	El kilómetro cero está en Sol.	1	2	twenties	male	caribe
734ddf0446a1434c1c8fa312534f8d02b0da204fef3a5291fa2969906a4eccf5d4685989bb0000b31a615fe3b99f1b1b48ed61b1ee8baf1b8af6ea9c135e28e4	common_voice_es_18395100.mp3	Cada uno es artífice de su ventura.	1	2	twenties	male	caribe
734ddf0446a1434c1c8fa312534f8d02b0da204fef3a5291fa2969906a4eccf5d4685989bb0000b31a615fe3b99f1b1b48ed61b1ee8baf1b8af6ea9c135e28e4	common_voice_es_18395101.mp3	Enseñemos a los chicos nuestro saludo secreto de amigos.	0	2	twenties	male	caribe
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395174.mp3	El parkour está de moda ahora.	1	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395203.mp3	A mal tiempo, buena cara.	1	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395209.mp3	El volante del Lamborghini es de piel de pantera.	0	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395221.mp3	De acuerdo. Ahorrad pilas .	1	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395242.mp3	Al mal trabajador no le viene bien ningún azadón.	0	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395380.mp3	El impacto me debió despertar de mi hipersueño.	0	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395490.mp3	Cada maestrillo tiene su librillo.	0	2	fifties	male	rioplatense
2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395514.mp3	"Después de comer en Sort, subiremos en Esterri d'Àneu, y haremos noche."	0	2	fifties	male	rioplatense
24105d140cc9ae0700c9e6d314fb2a6689a145a4f38fd2d97ecc5c1535c1e874dca15f309ce1141dfe3bb6c473ce72bd75ddf04dfafd73617f5f1ea127c02e81	common_voice_es_18395865.mp3	Era raquítico y sordo.	1	2	twenties	female	americacentral
24105d140cc9ae0700c9e6d314fb2a6689a145a4f38fd2d97ecc5c1535c1e874dca15f309ce1141dfe3bb6c473ce72bd75ddf04dfafd73617f5f1ea127c02e81	common_voice_es_18395867.mp3	En abril aguas mil.	1	2	twenties	female	americacentral
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18396550.mp3	Ellos hacen buena pareja, se van a casar en mayo.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18396576.mp3	El olivar hace el bien, aunque le hagan el mal.	0	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18396589.mp3	Arriesgué todo, pero no hubo suerte.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18396591.mp3	Caminos hacen amigos.	1	2	fourties	male	andino
93e6e8d3fd2bd6de0ebb29868a1a7da7907db3842258ad189c5827b2b5f4e61ce3f65f3b657b4f3572dcba8a66e9ba46dfc2b269a255fd8091fee5160df8d577	common_voice_es_18396717.mp3	A comer, beber, bailar y gozar que el mundo se va acabar.	0	2	fourties	male	andino
bd31d5e41ec92f7bb4272cb1a5213a8c87e62cee1a51c0995b400d804ab5e4a192700917cf3cad9dbbb9c7a948b1ff907b42ff985289108e2d958e4cb83f1516	common_voice_es_18397223.mp3	Al amigo y al caballo, no hay que cansarlos.	1	2	teens		
bd31d5e41ec92f7bb4272cb1a5213a8c87e62cee1a51c0995b400d804ab5e4a192700917cf3cad9dbbb9c7a948b1ff907b42ff985289108e2d958e4cb83f1516	common_voice_es_18397224.mp3	El libro ha sido escrito por Cervantes.	0	2	teens		
bd31d5e41ec92f7bb4272cb1a5213a8c87e62cee1a51c0995b400d804ab5e4a192700917cf3cad9dbbb9c7a948b1ff907b42ff985289108e2d958e4cb83f1516	common_voice_es_18397225.mp3	Era un chico muy majo, siempre saludaba.	0	2	teens		
bd31d5e41ec92f7bb4272cb1a5213a8c87e62cee1a51c0995b400d804ab5e4a192700917cf3cad9dbbb9c7a948b1ff907b42ff985289108e2d958e4cb83f1516	common_voice_es_18397226.mp3	A mala cama, colchón de vino.	0	2	teens		
bd31d5e41ec92f7bb4272cb1a5213a8c87e62cee1a51c0995b400d804ab5e4a192700917cf3cad9dbbb9c7a948b1ff907b42ff985289108e2d958e4cb83f1516	common_voice_es_18397227.mp3	Ellos dicen que sí y yo digo que no.	0	2	teens		
418bd1adef1a97ca0db43f508d079bb2151207de8bf79e7a9c46263f0389cf1de222da5498751bf30817f096d298168a1b5cf7eb66371cec11289bb3644659e8	common_voice_es_18397257.mp3	A partir de mañana por la tarde bajarán las temperaturas.	1	2	thirties	male	
